City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
243,mossel bay,-34.1831,22.146,18.960000000000036,68,16,1.92,ZA,2023-12-03 18:26:13 UTC
244,plouzane,48.3833,-4.6167,10.180000000000007,96,100,9.77,FR,2023-12-03 18:29:41 UTC
245,muli,2.9167,73.5667,27.510000000000048,77,75,3.14,MV,2023-12-03 18:29:42 UTC
246,svyetlahorsk,52.6329,29.7389,-8.859999999999957,95,98,4.11,BY,2023-12-03 18:29:42 UTC
247,macusani,-14.0833,-70.4333,9.79000000000002,70,97,1.79,PE,2023-12-03 18:29:42 UTC
248,argostolion,38.1811,20.489,18.189999999999998,70,100,2.81,GR,2023-12-03 18:29:42 UTC
249,port sudan,19.6175,37.2164,26.689999999999998,73,12,3.23,SD,2023-12-03 18:29:43 UTC
250,kayangel,8.0823,134.7173,28.230000000000018,81,88,8.84,PW,2023-12-03 18:26:14 UTC
251,kolondieba,11.0882,-6.8926,31.460000000000036,14,87,2.37,ML,2023-12-03 18:29:43 UTC
252,muzaffarabad,34.37,73.4711,12.830000000000041,40,100,2.18,PK,2023-12-03 18:29:44 UTC
